id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
256,5371,123.9435304,56.23539815,0.891145369,5531,82.69564435,0.734144341,297.114,0.764572695,2.204012677,1
257,6332,135.2490597,61.31214783,0.891343917,6528,89.78949157,0.579747299,328.799,0.736020303,2.205909669,1
258,5595,126.2920083,57.23821435,0.891398089,5745,84.40245999,0.621045621,303.285,0.764377848,2.206428166,1
259,4664,115.8597799,52.49343954,0.891471219,4826,77.06094495,0.712169797,282.98,0.73190872,2.207128755,1
260,5762,128.4823393,58.16517707,0.891658061,5932,85.65282399,0.659871736,312.678,0.740608116,2.208922,1
261,4249,110.4531344,49.99383017,0.891701055,4325,73.55266702,0.833791209,261.568,0.780418169,2.209335313,1
262,4544,115.4135356,52.22960782,0.891742494,4763,76.0631349,0.73814165,282.086,0.717604447,2.209733911,1
263,4204,111.3236714,50.30696932,0.892069502,4355,73.16214216,0.50263032,273.607,0.705696824,2.212887655,1
264,5258,123.1084563,55.62897901,0.892083959,5429,81.82110685,0.65235732,297.503,0.746530828,2.213027428,1
265,3379,99.01478925,44.63155114,0.892646995,3491,65.5917405,0.653578337,237.593,0.752195573,2.218493122,1
266,5580,127.1054624,57.26437529,0.89276307,5773,84.28924403,0.669867947,311.868,0.720945495,2.219625409,1
267,5753,127.9285827,57.61755431,0.892832715,5889,85.5859048,0.639222222,310.522,0.749755204,2.220305672,1
268,5471,125.8384269,56.6555965,0.892915178,5769,83.46192874,0.566356108,322.299,0.661848613,2.221112029,1
269,4881,119.9345923,53.99067461,0.892944052,5112,78.83325579,0.508225739,299.044,0.685880547,2.221394586,1
270,5576,126.6443526,56.98484397,0.893048905,5689,84.25902742,0.569851814,302.164,0.76744487,2.222421679,1
271,5349,124.4496928,55.95378028,0.893225157,5464,82.52610693,0.670300752,298.048,0.756676137,2.224151651,1
272,4417,113.719943,51.08260448,0.89343297,4601,74.9926601,0.528855364,281.478,0.700564861,2.226197042,1
273,4802,118.0428891,53.01542506,0.893471435,4923,78.19268696,0.823670669,279.034,0.775028673,2.226576302,1
274,5008,120.1405384,53.7163328,0.894477747,5109,79.85226133,0.82517713,285.494,0.772111842,2.236573722,1
275,5350,124.8235842,55.73978445,0.894759429,5474,82.53382073,0.604519774,294.808,0.77354417,2.239398401,1
276,5254,123.6906866,55.22951728,0.894777074,5425,81.78997841,0.689863445,302.928,0.719483929,2.239575732,1
277,4460,113.3293145,50.34002156,0.895931416,4552,75.35680705,0.564199874,267.759,0.78172962,2.251276639,1
278,5526,127.5101183,56.60794623,0.896052223,5626,83.88040131,0.526988365,302.131,0.760729343,2.252512709,1
279,3882,106.1158346,47.02590414,0.896444345,3973,70.30445158,0.803726708,249.213,0.785459883,2.256540017,1
280,4954,120.6979911,53.45390584,0.896584255,5084,79.42058111,0.827183169,284.145,0.771055838,2.257982635,1
281,6083,133.6271788,59.12347743,0.896792686,6219,88.00634154,0.673792645,317.226,0.75960905,2.260137337,1
282,4999,121.5526062,53.70860038,0.897086591,5293,79.78047684,0.595119048,318.791,0.61813153,2.263187001,1
283,3662,103.894842,45.88286667,0.897198277,3773,68.28325719,0.796086957,251.355,0.728371839,2.264349408,1
284,4812,118.8853189,52.45069063,0.897415056,4957,78.27406141,0.580878803,283.809,0.750728936,2.266611124,1
285,4657,117.7277342,51.92222212,0.897489191,4788,77.00309448,0.564553279,284.222,0.724437161,2.267386283,1
286,5250,124.2806183,54.81120375,0.897493458,5332,81.75883811,0.542355372,291.454,0.776656761,2.267430923,1
287,5347,125.3970223,55.30187602,0.897500092,5497,82.51067716,0.565221987,299.788,0.74763833,2.267500333,1
288,5985,132.7895598,58.55567096,0.897523846,6140,87.29455123,0.676729986,316.69,0.749903393,2.267748924,1
289,4881,119.4916115,52.69032762,0.897529607,4995,78.83325579,0.627700617,280.5,0.779566092,2.267809234,1
290,5667,129.0742991,56.91197897,0.897544356,5791,84.94379612,0.642954391,305.872,0.761173449,2.267963643,1
291,5555,129.0807906,56.88186745,0.897669803,5787,84.10021207,0.526041667,321.58,0.675018795,2.269278355,1
292,6776,141.1236288,62.17534592,0.897716491,6943,92.8841814,0.579343365,337.028,0.749637485,2.269768294,1
293,5110,122.2136145,53.73494502,0.898154243,5245,80.66135428,0.753020925,287.462,0.77708742,2.274378701,1
294,5117,123.8644522,54.4293035,0.898278625,5225,80.71658287,0.780625477,293.548,0.746220249,2.275694235,1
295,5138,123.991228,54.48500011,0.898278672,5304,80.88204239,0.54485684,297.24,0.730784721,2.275694736,1
296,4179,118.5822997,52.06616637,0.898451884,5019,72.9442805,0.418947368,448.305,0.261297389,2.277530842,1
297,4023,109.419762,48.03406538,0.898492465,4120,71.56984483,0.840928094,262.097,0.735928796,2.277961715,1
298,6213,135.1197917,59.31434447,0.898498792,6370,88.94176348,0.599132112,319.883,0.763007658,2.278028913,1
299,5680,128.6306201,56.4069029,0.898722176,5859,85.04117011,0.64137308,319.702,0.698340924,2.280405651,1
300,5259,125.1644596,54.67086487,0.899562415,5435,81.82888711,0.642124542,298.057,0.743899699,2.289417954,1
301,5442,126.8097594,55.35515604,0.899693942,5528,83.2404325,0.791563636,297.395,0.773216435,2.290839165,1
302,4196,111.7977586,48.8009917,0.899698745,4290,73.09249708,0.537948718,264.64,0.752894922,2.290891123,1
303,3638,103.7527928,45.26165673,0.899827836,3723,68.05913211,0.559950747,242.294,0.778730598,2.292288889,1
304,5256,124.904374,54.45602198,0.899955528,5353,81.80554411,0.591891892,292.906,0.769854556,2.293674225,1
305,5374,126.4776571,55.08589466,0.900170082,5526,82.71873617,0.537937938,300.022,0.750241913,2.29600804,1
306,6136,134.4606566,58.54608192,0.900230224,6341,88.38890115,0.56293578,346.308,0.642939586,2.296663622,1
307,5228,124.5148772,54.21520552,0.900231555,5366,81.58735404,0.71420765,295.253,0.753627617,2.296678136,1
308,6083,134.8275164,58.57195048,0.900709775,6201,88.00634154,0.536136083,317.671,0.757482389,2.301912694,1
309,5124,124.9396755,54.2487085,0.900816877,5391,80.7717737,0.538235294,308.355,0.677200071,2.303090322,1
310,4337,113.7689435,49.39653936,,4453,74.31042932,0.545260246,269.387,0.751010516,2.303176396,1
311,6171,135.8597438,58.81014204,,6380,88.64062968,0.737275986,321.246,0.751432462,2.310141398,1
312,6623,140.4063965,60.77690138,,6811,91.82954592,0.559138877,341.702,0.712803096,2.3101934,1
313,5862,133.2444458,57.58988352,,6053,86.39288287,0.546064276,322.15,0.709805576,2.313677987,1
314,5089,123.5226615,53.34879907,,5244,80.49544113,0.647043865,293.36,0.743088467,2.315378484,1
315,5791,131.629047,56.84208808,,5938,85.86809771,0.803747398,316.987,0.724236695,2.315696898,1
316,4722,119.0063356,51.3813348,,4820,77.53861703,0.564832536,278.741,0.763719957,2.316139432,1
317,4019,110.1418199,47.54017615,,4122,71.53425564,0.552971932,257.486,0.761764323,2.316815562,1
318,5455,128.2147081,55.33510202,,5627,83.33979672,0.734779095,306.914,0.727731578,2.317059217,1
319,4873,120.8171894,52.10565058,,4974,78.76862511,0.587108434,283.668,0.761001621,2.318696496,1
320,5555,129.0205405,55.63227728,,5733,84.10021207,0.749662618,305.326,0.748800888,2.31916698,1
321,4555,118.0977083,50.90915187,,4731,76.15514511,0.707298137,283.186,0.713764078,2.319773635,1
322,6375,138.0376883,59.49805441,,6542,90.09385161,0.699626866,331.535,0.728838468,2.32003701,1
323,3991,109.8486599,47.31982512,,4119,71.28463385,0.727223032,261.089,0.735723185,2.321408831,1
324,5267,126.3149145,54.41165575,,5382,81.89110258,0.851163542,296.211,0.754346393,2.321467942,1
325,6381,139.0922395,59.90157146,,6651,90.13623874,0.538208502,339.413,0.696051965,2.322013197,1
326,3799,107.4901282,46.23892946,,3923,69.54881042,0.526104418,256.222,0.727187364,2.324667319,1
327,4491,123.0370935,52.89732251,,5426,75.6182438,0.535982814,434.235,0.299297624,2.325960705,1
328,5633,130.2621314,55.96028775,,5756,84.68859637,0.682787879,305.169,0.760096593,2.327760214,1
329,4335,114.9435821,49.37002437,,4479,74.29329328,0.747413793,280.136,0.694162454,2.328205903,1
330,5263,125.9803048,54.10522429,,5381,81.86000076,0.579306549,292.518,0.772926226,2.328431431,1
331,3571,104.3276353,44.80273426,,3688,67.429507,0.546693203,249.248,0.72233116,2.328599738,1
332,5447,129.0803,55.39471737,,5651,83.27866353,0.665079365,310.785,0.708675046,2.330191507,1
333,5559,130.0598902,55.81294139,,5696,84.13048573,0.810586177,307.947,0.736638788,2.330281955,1
334,6717,143.9124976,61.6740398,,6988,92.47891664,0.706755051,353.285,0.676292881,2.333437182,1
335,4745,119.8611577,51.35134765,,4840,77.72722586,0.792285857,278.571,0.768376855,2.334138503,1
336,5086,124.6260959,53.36725831,,5205,80.47171133,0.635432284,293.409,0.742402383,2.335253858,1
337,5427,128.0663147,54.83162027,,5557,83.12563389,0.584806035,300.597,0.754745273,2.335628859,1
338,5601,130.4379451,55.81780631,,5752,84.44770388,0.676449275,308.667,0.738745817,2.33685187,1
339,5230,125.6229894,53.74148331,,5349,81.6029584,0.845184228,294.789,0.756291127,2.33754228,1
340,6601,141.7730175,60.63224136,,6832,91.67690132,0.737871675,347.364,0.687464035,2.338244708,1
341,5369,127.2987968,54.43345386,,5576,82.68024622,0.6162764,310.778,0.698558422,2.338613257,1
342,6659,142.34725,60.86592873,,6882,92.07878218,0.558125891,353.032,0.671414526,2.338701684,1
343,4761,120.7373788,51.59419579,,4881,77.85816253,0.531124498,283.33,0.74528593,2.340134912,1
344,4808,121.0657867,51.71361378,,4928,78.24152178,0.506852203,287.874,0.729070353,2.341081542,1
345,3992,109.7155482,46.81157756,,4120,71.29356396,0.611613299,260.462,0.739454838,2.343769511,1
346,5068,124.2348815,52.99859978,,5159,80.32918531,0.533249158,288.12,0.767184214,2.344116298,1
347,4393,115.2274784,49.14862456,,4493,74.78864433,0.69487504,268.805,0.764005319,2.344470053,1
348,4737,120.1209915,51.18395809,,4855,77.66167474,0.592717718,280.459,0.756788434,2.346848427,1
349,5229,125.5654589,53.47694772,,5350,81.59515659,0.578429204,292.22,0.769500016,2.348029651,1
350,5047,124.084748,52.77875015,,5174,80.16258468,0.570411392,291.699,0.745372367,2.35103612,1
351,5204,125.5864509,53.40982683,,5302,81.39986849,0.575663717,292.196,0.765946823,2.35137349,1
352,4262,113.529303,48.27920161,,4355,73.66509988,0.650289899,265.142,0.761844354,2.35151575,1
353,5172,125.3959043,53.30208661,,5331,81.14921395,0.560832791,305.701,0.695464012,2.352551509,1
354,5910,134.2316812,57.05443377,,6093,86.74586854,0.531283711,321.441,0.718778046,2.352695003,1
355,6829,144.9073336,61.56537661,,7092,93.24673105,0.575412875,357.414,0.67177503,2.353714728,1
356,4425,115.5183228,49.06249966,,4514,75.06054213,0.609504132,270.072,0.762366875,2.354513601,1
357,4634,118.805766,50.43880144,,4726,76.81270761,0.525933492,278.57,0.750407568,2.355443876,1
358,4394,116.2937463,49.33311864,,4511,74.79715609,0.532218992,274.946,0.730424118,2.357315927,1
359,5497,129.7610596,55.03706832,,5686,83.66001301,0.646021859,307.543,0.730338017,2.357702973,1
7232,5637,150.3696232,49.1687669,,5836,84.71865977,0.460163265,338.13,0.619570156,3.058234581,1
7233,5529,147.7555006,48.31340628,,5681,83.90316706,0.460021632,328.058,0.645587612,3.058271233,1
7234,6261,158.1742159,51.71984235,,6433,89.28467276,0.455875928,354.225,0.627039861,3.058288825,1
7235,7629,139.2808569,70.68707113,,7837,98.55731574,0.696076642,343.618,0.811943235,1.970386588,0
7236,6553,160.2634724,52.40241466,,6666,91.34297311,0.797590068,355.608,0.651188897,3.058322283,1
7237,5990,154.8346739,50.62686152,,6285,87.33100751,0.457916062,360.5,0.579196793,3.058350237,1
7238,6115,156.4986576,51.16560155,,6302,88.23751932,0.718397556,345.676,0.643084245,3.058669357,1
7239,6486,160.7430895,52.54978529,,6630,90.87481327,0.541041041,355.361,0.645427227,3.058872432,1
7240,6234,157.3913913,51.45063752,,6431,89.09194869,0.517989198,356.488,0.61643435,3.059075628,1
7241,6540,161.5483533,52.80801411,,6762,91.25232393,0.538892551,358.876,0.638114747,3.059163576,1
7242,6582,162.0993586,52.98781555,,6790,91.54486705,0.465487977,361.047,0.634512615,3.059181756,1
7243,6062,154.8173466,50.60684267,,6210,87.85430052,0.729921734,341.458,0.653357998,3.059217656,1
7244,5995,154.3860472,50.46477687,,6168,87.36744858,0.638649196,342.178,0.643420486,3.059283261,1
7245,6427,127.4855408,64.68707208,,6622,90.46054695,0.700414124,334.703,0.720939721,1.970804007,0
7246,6010,154.9340629,50.64091267,,6201,87.47668069,0.575835968,344.378,0.63681537,3.059464269,1
7247,6489,159.9074673,52.26528732,,6651,90.89582722,0.485630894,361.345,0.624515956,3.059534836,1
7248,5837,151.8153954,49.62021562,,5971,86.20846375,0.506508157,337.351,0.644518746,3.059547273,1
7249,6479,160.2862655,52.38838221,,6599,90.82576182,0.476397059,352.587,0.654915475,3.059576546,1
7250,5741,151.7236019,49.58871793,,5922,85.49659775,0.565615764,338.68,0.628953168,3.059639535,1
7251,6065,155.3958057,50.78814622,,6253,87.87603677,0.767332996,343.914,0.644378377,3.059686507,1
7252,3623,120.3708841,39.34091143,,3782,67.91867836,0.539136905,266.912,0.639060536,3.059687225,1
7253,6629,163.1737948,53.32530918,,6846,91.87113226,0.474686717,363.038,0.632053312,3.059969033,1
7254,6467,159.9103958,52.25827125,,6629,90.74161193,0.461532972,359.386,0.629202464,3.060001641,1
7255,6481,160.0573688,52.30497159,,6631,90.83977922,0.783865506,352.052,0.657110268,3.060079452,1
7256,7179,168.8098365,55.16396131,,7391,95.60641554,0.507170611,373.408,0.647003427,3.060147104,1
7257,9916,158.4928581,80.41056798,,10125,112.362998,0.784742007,389.153,0.822821472,1.971045126,0
7258,7967,142.0654233,72.0750108,,8086,100.7169273,0.807275307,345.718,0.837646344,1.971077378,0
7259,6277,126.301262,64.0762911,,6382,89.39868356,0.618667455,307.76,0.832794112,1.971107563,0
7260,5118,142.6352878,46.60918027,,5222,80.72446959,0.81822542,313.281,0.655302814,3.060240213,1
7261,6244,157.2297824,51.37725299,,6388,89.16337655,0.827458256,346.089,0.655084263,3.060299515,1
7262,7011,167.1415383,54.61548945,,7190,94.48112218,0.532144213,373.06,0.633041905,3.060332151,1
7263,5691,149.669206,48.90463657,,5800,85.12347649,0.467241379,330.151,0.656104801,3.060429776,1
7264,6902,132.8842573,67.41383702,,7181,93.74379626,0.603321678,334.532,0.775013888,1.971171842,0
7265,7881,141.4000288,71.71773946,,8104,100.1718566,0.640003248,351.591,0.801153423,1.971618596,0
7266,5381,146.0965807,47.73630386,,5506,82.77259202,0.599888517,322.826,0.648837356,3.060492096,1
7267,6329,159.442887,52.09670019,,6538,89.76821864,0.472807411,353.9,0.635014781,3.060517967,1
7268,5528,148.0367481,48.36710466,,5676,83.89557916,0.762482759,326.1,0.653245311,3.060690714,1
7269,4251,129.9142237,42.44381681,,4377,73.56997557,0.469827586,283.63,0.664043667,3.06085158,1
7270,5489,147.2959746,48.12100239,,5671,83.599114,0.472537879,322.573,0.662898549,3.060949841,1
7271,6370,159.5810561,52.13048606,,6612,90.05851376,0.646306818,352.937,0.642621005,3.061184887,1
7272,6162,157.2057537,51.35210862,,6371,88.57596782,0.498785818,348.697,0.636847042,3.061330058,1
7273,6351,158.5413211,51.78797923,,6506,89.92410327,0.477914064,352.123,0.643669885,3.061353686,1
7274,6807,164.0102795,53.57351522,,6965,93.09641014,0.486214286,361.659,0.653983905,3.061405973,1
7275,5865,152.8154561,49.91317327,,6237,86.41498672,0.67166743,349.737,0.60255226,3.061625741,1
7276,4947,140.8951471,46.01818284,,5088,79.36445066,0.596311475,311.951,0.638820744,3.061727744,1
7277,7279,170.0848507,55.55054216,,7459,96.26998829,0.461397059,377.035,0.643455102,3.061803614,1
7278,6143,156.9106048,51.24687857,,6379,88.43930418,0.608338285,354.451,0.614437859,3.061856823,1
7279,6320,158.5689831,51.78559254,,6600,89.70436959,0.487203207,360.533,0.610993933,3.062028941,1
7280,6743,164.3395297,53.66969371,,6916,92.65772634,0.5650243,361.564,0.648175571,3.062054548,1
7281,6135,156.4917383,51.10642935,,6360,88.38169837,0.458109319,352.075,0.621947971,3.062075365,1
7282,5937,153.6095231,50.16502646,,6113,86.94379321,0.542985184,339.722,0.646442005,3.062083964,1
7283,5866,152.4647793,49.79109616,,6011,86.42235341,0.56973582,337.034,0.648939924,3.06208923,1
7284,6416,159.4298872,52.06423371,0.945174719,6577,90.38310085,0.743022583,352.308,0.649574861,3.062176774,1
7285,5489,147.921507,48.3057193,0.945175371,5646,83.599114,0.757939796,326.166,0.648374192,3.06219448,1
7286,6699,162.2985543,52.99790502,0.945181393,6949,92.3549225,0.453800298,378.82,0.586616187,3.062357922,1
7287,5926,153.3457756,50.07416867,0.945181944,6061,86.86321167,0.693099415,339.647,0.645529279,3.062372871,1
7288,6350,159.2197413,51.99145014,0.94518374,6504,89.91702347,0.772976263,351.655,0.645282661,3.062421626,1
7289,6741,163.5672441,53.41102166,0.945183861,6941,92.643984,0.579870968,362.556,0.644442239,3.062424926,1
7290,6657,162.1877506,52.9589669,0.945187263,6827,92.06495343,0.491799645,359.672,0.646658754,3.062517269,1
7291,7026,167.1362198,54.5733011,0.945190329,7166,94.58213912,0.501284247,366.049,0.658930424,3.062600511,1
7292,6377,159.2183976,51.98605672,0.94519449,6565,90.10798287,0.616969814,354.079,0.639184067,3.062713497,1
7293,5757,150.7002518,49.20133695,0.945202463,5872,85.61565312,0.46352657,333.137,0.651869036,3.062930017,1
7294,5607,148.4407435,48.46335676,0.945203126,5722,84.49292353,0.460798817,329.34,0.649608139,3.062948039,1
7295,6600,161.7618819,52.81230725,0.945203495,6757,91.66995688,0.607064018,358.586,0.645011028,3.062958056,1
7296,6391,158.9687822,51.89994716,0.945204503,6560,90.20683971,0.689949261,353.979,0.640949312,3.062985435,1
7297,6135,156.1790775,50.98879172,0.945205334,6269,88.38169837,0.463018868,346.362,0.642634377,3.06300801,1
7298,6590,161.8129306,52.82659973,0.945208562,6735,91.60048362,0.459201449,360.769,0.63626327,3.063095702,1
7299,7425,170.996848,55.8207905,0.945216755,7579,97.23067222,0.74909201,379.344,0.648395338,3.06331828,1
7300,6138,156.679839,51.14342033,0.94522486,6307,88.40330495,0.513554217,347.001,0.640582832,3.063538536,1
7301,6294,158.2991081,51.668886,0.945231614,6432,89.51966094,0.47280649,350.627,0.643347905,3.063722103,1
7302,6529,161.8493127,52.82599567,0.945235195,6768,91.17555038,0.634129759,359.669,0.634235457,3.063819445,1
7303,6316,158.4107793,51.69934258,0.945244677,6467,89.67597763,,348.903,0.651992467,3.064077247,1
7304,6074,154.5517518,50.43959356,0.945245363,6190,87.94121329,,339.147,0.663603537,3.064095899,1
7305,5317,144.8480831,47.27205324,0.945246902,5422,82.27888344,,319.259,0.65552646,3.064137755,1
7306,9295,153.6763434,77.93509537,0.861864936,9557,108.7876903,,382.745,0.797333858,1.971850328,0
7307,6345,158.7730265,51.81557119,0.945249016,6498,89.88161609,,355.747,0.630026762,3.064195239,1
